PORT_TYPE,EVSE_ZIP,SESSION_START_DATE,SESSION_START_TIME,SESSION_LENGTH,ENERGY,SUBLAP,LAT,LON
1,12,12/5/13,16:08,16.813938,4.947558289,LAP2,40.666304,-80.69382
1,6,12/28/13,11:29,3.985507,2.772672917,LAP2,41.088805,-80.651918
3,13,12/19/13,22:34,2.68459,1.71335127,LAP2,40.697587,-80.44851
2,10,12/12/13,7:05,7.900522,2.939293357,LAP2,40.940856,-80.902297
3,6,12/10/13,2:06,9.933003,2.12259987,LAP2,41.088805,-80.651918
1,10,12/13/13,10:29,8.873485,3.30728545,LAP2,40.940856,-80.902297
2,1,12/12/13,12:17,4.02317,1.849254888,LAP1,40.759591,-80.892775
1,6,12/25/13,6:27,10.506187,4.099296469,LAP2,41.088805,-80.651918
2,14,12/8/13,1:26,2.149826,2.304455359,LAP2,41.141569,-80.833456
2,7,12/31/13,12:06,8.704108,1.744318331,LAP2,41.197179,-80.218578
3,10,12/29/13,7:46,21.473051,4.546790985,LAP2,40.940856,-80.902297
2,5,12/4/13,14:53,3.821111,0.978121714,LAP1,40.932256,-80.388139
2,12,12/27/13,1:53,1.166777,0.960618308,LAP2,40.666304,-80.69382
2,14,12/12/13,11:29,3.147779,2.417239787,LAP2,41.141569,-80.833456
3,13,12/2/13,8:17,10.121774,2.884635799,LAP2,40.697587,-80.44851
2,8,12/30/13,4:28,6.079843,1.577753917,LAP2,41.122195,-80.597651
3,5,12/16/13,9:37,0.146455,1.396707264,LAP1,40.932256,-80.388139
1,5,12/10/13,13:00,6.688283,2.750301304,LAP1,40.932256,-80.388139
2,3,12/20/13,10:22,9.213466,3.42000054,LAP1,40.82405,-80.70807
3,5,12/28/13,15:48,6.334259,2.116888032,LAP1,40.932256,-80.388139
2,7,12/17/13,7:30,5.94955,1.878933051,LAP2,41.197179,-80.218578
3,1,12/31/13,2:10,7.135437,3.039327382,LAP1,40.759591,-80.892775
2,9,12/4/13,20:56,3.327851,1.371050575,LAP2,40.605104,-80.061551
3,8,12/20/13,19:40,4.070533,1.438696971,LAP2,41.122195,-80.597651
1,14,12/19/13,9:52,5.913316,2.443540555,LAP2,41.141569,-80.833456
3,4,12/17/13,13:23,0.019824,0.042414465,LAP1,41.237692,-80.129426
2,7,12/25/13,14:03,1.838135,1.899136292,LAP2,41.197179,-80.218578
1,7,12/21/13,5:31,0.928894,0.334979939,LAP2,41.197179,-80.218578
1,14,12/10/13,22:43,9.953224,3.878307869,LAP2,41.141569,-80.833456
2,8,12/5/13,20:18,9.001887,3.627324596,LAP2,41.122195,-80.597651
2,10,12/18/13,23:30,17.001956,3.671965442,LAP2,40.940856,-80.902297
2,1,12/30/13,13:57,1.326829,1.327585084,LAP1,40.759591,-80.892775
3,13,12/9/13,14:20,4.451985,1.101299963,LAP2,40.697587,-80.44851
3,4,12/27/13,8:10,2.209758,0.693679838,LAP1,41.237692,-80.129426
1,10,12/18/13,8:34,5.033154,1.310504695,LAP2,40.940856,-80.902297
2,10,12/3/13,14:54,0.10536,1.293800573,LAP2,40.940856,-80.902297
1,4,12/1/13,22:50,2.114561,0.956353905,LAP1,41.237692,-80.129426
2,1,12/6/13,5:29,4.175337,1.283635423,LAP1,40.759591,-80.892775
3,4,12/31/13,18:43,12.709191,2.940188129,LAP1,41.237692,-80.129426
1,1,12/4/13,6:33,3.171876,2.41520777,LAP1,40.759591,-80.892775
1,10,12/10/13,20:32,9.422407,2.319785547,LAP2,40.940856,-80.902297
3,10,12/3/13,17:24,6.749367,2.976842145,LAP2,40.940856,-80.902297
1,9,12/18/13,9:34,6.796228,1.609133187,LAP2,40.605104,-80.061551
3,7,12/11/13,11:09,5.541917,2.741446076,LAP2,41.197179,-80.218578
1,10,12/11/13,7:31,4.504426,1.023654955,LAP2,40.940856,-80.902297
1,8,12/18/13,17:06,10.619931,2.855934824,LAP2,41.122195,-80.597651
1,11,12/10/13,19:23,2.316486,1.266117031,LAP2,40.782878,-80.527821
2,11,12/12/13,17:26,0.754398,1.173770542,LAP2,40.782878,-80.527821
3,1,12/17/13,21:18,9.016971,2.0290749,LAP1,40.759591,-80.892775
3,7,12/3/13,4:52,6.15246,2.219961992,LAP2,41.197179,-80.218578
3,1,12/21/13,17:02,6.004792,1.826143838,LAP1,40.759591,-80.892775
1,4,12/26/13,18:25,9.511259,3.801380373,LAP1,41.237692,-80.129426
3,1,12/23/13,22:50,4.00477,2.646057246,LAP1,40.759591,-80.892775
3,10,12/13/13,11:13,2.678088,1.012749007,LAP2,40.940856,-80.902297
3,1,12/27/13,22:46,5.019181,1.342995925,LAP1,40.759591,-80.892775
1,12,12/18/13,17:45,9.583009,3.338341715,LAP2,40.666304,-80.69382
3,14,12/30/13,8:09,7.953502,1.645177305,LAP2,41.141569,-80.833456
3,12,12/8/13,22:39,4.332697,2.492795692,LAP2,40.666304,-80.69382
1,3,12/6/13,20:56,16.700244,3.699569099,LAP1,40.82405,-80.70807
3,3,12/24/13,15:26,2.655649,1.808228257,LAP1,40.82405,-80.70807
3,14,12/15/13,17:38,2.924661,0.900412691,LAP2,41.141569,-80.833456
2,12,12/29/13,16:06,2.55276,1.382470073,LAP2,40.666304,-80.69382
3,12,12/29/13,5:03,6.776069,3.138834069,LAP2,40.666304,-80.69382
3,12,12/27/13,12:07,0.225654,1.073688585,LAP2,40.666304,-80.69382
1,13,12/18/13,2:41,7.255906,1.691825822,LAP2,40.697587,-80.44851
3,4,12/2/13,12:30,7.925839,3.544889443,LAP1,41.237692,-80.129426
1,7,12/6/13,23:50,5.847522,2.530270376,LAP2,41.197179,-80.218578
3,7,12/29/13,7:23,5.836937,2.635850738,LAP2,41.197179,-80.218578
1,11,12/7/13,4:17,2.646183,1.631566314,LAP2,40.782878,-80.527821
1,6,12/5/13,18:07,4.549457,2.405266877,LAP2,41.088805,-80.651918
3,4,12/21/13,3:13,6.451152,1.510938439,LAP1,41.237692,-80.129426
1,5,12/10/13,10:43,3.123449,2.339824578,LAP1,40.932256,-80.388139
1,3,12/13/13,8:12,1.616754,1.306187593,LAP1,40.82405,-80.70807
2,5,12/30/13,1:13,3.41222,2.406026341,LAP1,40.932256,-80.388139
1,4,12/6/13,23:16,0.190984,1.558255859,LAP1,41.237692,-80.129426
3,8,12/31/13,3:24,0.570771,0.220651965,LAP2,41.122195,-80.597651
2,13,12/6/13,11:11,0.695847,0.938243727,LAP2,40.697587,-80.44851
2,1,12/6/13,10:23,4.779143,2.828965076,LAP1,40.759591,-80.892775
2,3,12/6/13,6:11,2.39884,0.750276766,LAP1,40.82405,-80.70807
1,9,12/19/13,22:47,3.842035,2.121016459,LAP2,40.605104,-80.061551
1,7,12/14/13,17:30,0.050077,0.289571546,LAP2,41.197179,-80.218578
3,9,12/4/13,11:34,2.944917,1.293059622,LAP2,40.605104,-80.061551
3,6,12/18/13,5:18,2.780425,0.928960381,LAP2,41.088805,-80.651918
2,14,12/18/13,14:49,5.919976,2.009088194,LAP2,41.141569,-80.833456
2,3,12/10/13,3:49,1.873143,2.055996423,LAP1,40.82405,-80.70807
1,14,12/9/13,15:26,7.579128,2.782288783,LAP2,41.141569,-80.833456
3,3,12/24/13,19:58,3.139725,2.321803743,LAP1,40.82405,-80.70807
3,10,12/3/13,1:02,12.958461,3.421518494,LAP2,40.940856,-80.902297
1,8,12/1/13,8:14,6.862403,2.11127201,LAP2,41.122195,-80.597651
2,1,12/22/13,1:58,6.875225,1.961695019,LAP1,40.759591,-80.892775
1,1,12/23/13,12:12,4.887222,1.274801522,LAP1,40.759591,-80.892775
2,1,12/20/13,3:17,1.316481,0.353064551,LAP1,40.759591,-80.892775
2,14,12/27/13,9:15,2.786578,0.565883074,LAP2,41.141569,-80.833456
2,5,12/29/13,4:08,1.777077,0.929616367,LAP1,40.932256,-80.388139
2,7,12/14/13,21:50,4.36971,1.071315105,LAP2,41.197179,-80.218578
1,4,12/11/13,6:45,10.418515,3.37840498,LAP1,41.237692,-80.129426
1,12,12/9/13,22:11,5.439851,2.268783198,LAP2,40.666304,-80.69382
3,7,12/20/13,11:04,1.33923,0.311790876,LAP2,41.197179,-80.218578
2,14,12/11/13,1:18,12.018762,4.297123741,LAP2,41.141569,-80.833456
1,12,12/24/13,13:51,7.668638,3.351446584,LAP2,40.666304,-80.69382
2,11,12/6/13,12:31,7.266393,1.830998828,LAP2,40.782878,-80.527821
2,4,12/27/13,2:37,8.609498,3.231054406,LAP1,41.237692,-80.129426
1,5,12/29/13,19:56,0.826879,1.107022271,LAP1,40.932256,-80.388139
3,3,12/27/13,12:22,3.263981,1.171072088,LAP1,40.82405,-80.70807
2,12,12/10/13,8:15,7.348986,2.363563065,LAP2,40.666304,-80.69382
2,3,12/15/13,2:15,2.880736,0.99361091,LAP1,40.82405,-80.70807
2,9,12/12/13,9:33,15.051896,3.705591502,LAP2,40.605104,-80.061551
3,8,12/14/13,18:15,0.633296,1.013078178,LAP2,41.122195,-80.597651
2,1,12/30/13,5:21,1.886851,2.05792465,LAP1,40.759591,-80.892775
2,9,12/8/13,9:00,2.798259,1.312305869,LAP2,40.605104,-80.061551
2,4,12/13/13,1:02,13.780894,4.079581412,LAP1,41.237692,-80.129426
2,5,12/12/13,6:09,1.994362,1.640891792,LAP1,40.932256,-80.388139
3,10,12/15/13,2:44,4.95645,2.559059616,LAP2,40.940856,-80.902297
3,2,12/21/13,13:17,0.166935,1.730519077,LAP1,40.476938,-80.381297
2,14,12/17/13,7:31,6.422212,2.612524092,LAP2,41.141569,-80.833456
3,14,12/22/13,11:04,1.070076,0.465013212,LAP2,41.141569,-80.833456
2,12,12/7/13,8:04,7.896036,2.377956938,LAP2,40.666304,-80.69382
3,9,12/23/13,10:48,0.628815,0.926474766,LAP2,40.605104,-80.061551
1,14,12/1/13,2:56,4.428201,1.197362691,LAP2,41.141569,-80.833456
3,5,12/17/13,22:25,2.143867,1.223018314,LAP1,40.932256,-80.388139
2,11,12/30/13,3:15,9.772286,3.494836034,LAP2,40.782878,-80.527821
1,9,12/7/13,19:06,2.545667,2.315836897,LAP2,40.605104,-80.061551
3,1,12/5/13,20:20,5.212318,1.970087041,LAP1,40.759591,-80.892775
1,12,12/1/13,4:09,4.367265,2.68569773,LAP2,40.666304,-80.69382
1,3,12/29/13,9:54,11.462143,3.107934506,LAP1,40.82405,-80.70807
2,2,12/25/13,19:51,0.986769,1.623665395,LAP1,40.476938,-80.381297
3,11,12/13/13,19:27,3.694707,0.908109957,LAP2,40.782878,-80.527821
2,5,12/20/13,22:28,0.272879,1.509316009,LAP1,40.932256,-80.388139
1,12,12/13/13,7:16,12.045737,2.766812856,LAP2,40.666304,-80.69382
1,6,12/23/13,5:39,7.292645,3.269312431,LAP2,41.088805,-80.651918
2,5,12/20/13,3:52,9.160197,3.397642617,LAP1,40.932256,-80.388139
3,6,12/7/13,12:46,0.475783,0.921126088,LAP2,41.088805,-80.651918
3,7,12/7/13,19:15,2.435944,2.084562489,LAP2,41.197179,-80.218578
2,14,12/13/13,11:04,0.6215,1.626890175,LAP2,41.141569,-80.833456
1,11,12/30/13,14:11,4.590037,2.809310923,LAP2,40.782878,-80.527821
1,4,12/26/13,2:08,2.963248,2.372559621,LAP1,41.237692,-80.129426
1,12,12/20/13,20:12,1.022252,0.310001426,LAP2,40.666304,-80.69382
2,11,12/19/13,23:30,1.062919,0.700856453,LAP2,40.782878,-80.527821
2,8,12/19/13,10:01,2.467147,2.118592365,LAP2,41.122195,-80.597651
1,2,12/12/13,22:15,2.013663,1.146701406,LAP1,40.476938,-80.381297
3,5,12/20/13,1:50,5.383335,1.762254219,LAP1,40.932256,-80.388139
3,13,12/13/13,6:27,8.127057,3.142564705,LAP2,40.697587,-80.44851
1,13,12/8/13,5:41,1.558219,1.705989475,LAP2,40.697587,-80.44851
3,13,12/8/13,23:27,1.080056,1.510973695,LAP2,40.697587,-80.44851
2,4,12/31/13,11:59,4.711118,2.062136167,LAP1,41.237692,-80.129426
3,9,12/25/13,5:57,5.8899,2.043941104,LAP2,40.605104,-80.061551
1,9,12/12/13,9:07,2.427656,1.580449044,LAP2,40.605104,-80.061551
3,6,12/18/13,7:34,5.880525,1.909960729,LAP2,41.088805,-80.651918
2,13,12/20/13,18:10,7.012962,3.368323066,LAP2,40.697587,-80.44851
2,12,12/2/13,18:42,5.062381,1.248886354,LAP2,40.666304,-80.69382
3,9,12/30/13,3:23,5.796043,2.842985225,LAP2,40.605104,-80.061551
1,13,12/27/13,2:38,16.306178,4.758352238,LAP2,40.697587,-80.44851
2,12,12/24/13,8:45,6.215919,2.677601649,LAP2,40.666304,-80.69382
1,14,12/5/13,10:28,7.615656,1.951827656,LAP2,41.141569,-80.833456
2,9,12/7/13,6:37,6.094737,1.549884093,LAP2,40.605104,-80.061551
1,4,12/24/13,3:41,1.852545,1.194312479,LAP1,41.237692,-80.129426
3,10,12/19/13,9:03,9.430171,2.533389952,LAP2,40.940856,-80.902297
1,10,12/22/13,18:35,1.725678,1.333671781,LAP2,40.940856,-80.902297
3,11,12/5/13,13:56,13.908416,3.165278528,LAP2,40.782878,-80.527821
3,2,12/2/13,3:50,4.760958,2.040185255,LAP1,40.476938,-80.381297
2,1,12/22/13,2:18,5.763376,1.481211686,LAP1,40.759591,-80.892775
3,9,12/28/13,21:15,16.907337,3.921895123,LAP2,40.605104,-80.061551
2,2,12/11/13,18:10,9.359284,2.470021956,LAP1,40.476938,-80.381297
3,10,12/17/13,19:47,10.618189,3.465149375,LAP2,40.940856,-80.902297
1,5,12/15/13,7:11,2.785118,0.961983259,LAP1,40.932256,-80.388139
2,5,12/16/13,6:14,10.047023,2.300625183,LAP1,40.932256,-80.388139
2,13,12/21/13,22:28,1.618949,1.033506383,LAP2,40.697587,-80.44851
2,5,12/18/13,8:02,6.497112,1.566153825,LAP1,40.932256,-80.388139
2,6,12/6/13,13:10,2.528678,0.735464761,LAP2,41.088805,-80.651918
2,7,12/9/13,10:37,0.609279,2.022906931,LAP2,41.197179,-80.218578
3,8,12/22/13,14:04,0.142372,1.362252717,LAP2,41.122195,-80.597651
3,9,12/23/13,4:02,5.089012,1.806129273,LAP2,40.605104,-80.061551
2,13,12/2/13,15:06,4.310376,1.257220375,LAP2,40.697587,-80.44851
3,7,12/5/13,23:52,5.10708,2.599076071,LAP2,41.197179,-80.218578
3,2,12/27/13,11:31,8.152175,2.864695049,LAP1,40.476938,-80.381297
1,4,12/21/13,8:34,1.177588,0.596128295,LAP1,41.237692,-80.129426
1,6,12/5/13,12:48,9.968757,3.830330797,LAP2,41.088805,-80.651918
2,13,12/9/13,14:45,4.125194,2.31618662,LAP2,40.697587,-80.44851
1,9,12/15/13,2:52,2.792946,0.668002553,LAP2,40.605104,-80.061551
3,7,12/5/13,14:25,2.941636,0.662156843,LAP2,41.197179,-80.218578
3,5,12/22/13,4:53,6.202622,2.02782056,LAP1,40.932256,-80.388139
3,3,12/1/13,10:18,8.502139,2.194258154,LAP1,40.82405,-80.70807
1,4,12/22/13,8:10,7.225953,2.323508855,LAP1,41.237692,-80.129426
3,4,12/31/13,14:45,1.222758,1.587472206,LAP1,41.237692,-80.129426
2,12,12/3/13,13:06,18.467038,4.030853401,LAP2,40.666304,-80.69382
1,4,12/14/13,3:16,6.969309,2.446028054,LAP1,41.237692,-80.129426
1,1,12/16/13,19:58,10.933534,3.771898672,LAP1,40.759591,-80.892775
2,13,12/17/13,14:52,0.883521,0.987174532,LAP2,40.697587,-80.44851
3,12,12/10/13,17:51,5.73131,1.871280189,LAP2,40.666304,-80.69382
3,3,12/30/13,22:47,5.099355,2.212450181,LAP1,40.82405,-80.70807
2,9,12/4/13,18:14,8.176086,3.598299639,LAP2,40.605104,-80.061551
3,1,12/2/13,21:48,2.379327,0.616679107,LAP1,40.759591,-80.892775
1,1,12/24/13,5:51,11.015381,3.226015314,LAP1,40.759591,-80.892775
1,10,12/29/13,14:19,1.360073,1.042029002,LAP2,40.940856,-80.902297
1,6,12/25/13,7:06,5.601866,1.332339745,LAP2,41.088805,-80.651918
2,13,12/21/13,6:24,1.416418,0.415195504,LAP2,40.697587,-80.44851
1,6,12/25/13,18:19,15.654168,3.135307129,LAP2,41.088805,-80.651918
3,4,12/19/13,20:56,3.6232,2.682168881,LAP1,41.237692,-80.129426
1,8,12/3/13,1:20,6.634986,1.504027082,LAP2,41.122195,-80.597651
2,5,12/31/13,19:58,4.402827,1.413381375,LAP1,40.932256,-80.388139
1,14,12/4/13,2:03,9.239856,3.111540261,LAP2,41.141569,-80.833456
3,6,12/6/13,22:47,4.136909,1.765265592,LAP2,41.088805,-80.651918
2,4,12/21/13,13:45,5.217357,1.823720406,LAP1,41.237692,-80.129426
2,2,12/21/13,11:26,14.247256,3.001541405,LAP1,40.476938,-80.381297
2,7,12/1/13,5:58,3.260347,1.128816892,LAP2,41.197179,-80.218578
3,9,12/30/13,12:04,1.356117,2.064301928,LAP2,40.605104,-80.061551
1,4,12/4/13,22:44,5.951168,1.600523296,LAP1,41.237692,-80.129426
1,12,12/21/13,13:14,1.775043,1.702153789,LAP2,40.666304,-80.69382
1,12,12/14/13,21:47,2.157786,0.729348569,LAP2,40.666304,-80.69382
1,11,12/27/13,2:09,0.612925,0.264505176,LAP2,40.782878,-80.527821
3,12,12/27/13,8:49,3.654877,1.753211938,LAP2,40.666304,-80.69382
2,11,12/14/13,22:09,2.960628,0.947135448,LAP2,40.782878,-80.527821
1,8,12/15/13,17:34,5.415581,1.875557946,LAP2,41.122195,-80.597651
3,6,12/22/13,9:26,0.278723,0.237210949,LAP2,41.088805,-80.651918
2,10,12/23/13,18:52,0.328139,0.633373369,LAP2,40.940856,-80.902297
1,5,12/14/13,19:56,5.610563,1.838296168,LAP1,40.932256,-80.388139
3,12,12/7/13,18:13,5.38548,1.771927803,LAP2,40.666304,-80.69382
2,6,12/2/13,21:06,0.898076,0.739280366,LAP2,41.088805,-80.651918
1,7,12/8/13,18:08,7.23918,2.697186751,LAP2,41.197179,-80.218578
3,1,12/8/13,11:58,9.510747,3.044381878,LAP1,40.759591,-80.892775
2,2,12/31/13,20:47,12.222083,3.971389303,LAP1,40.476938,-80.381297
2,5,12/12/13,16:17,4.499278,1.61780791,LAP1,40.932256,-80.388139
2,1,12/20/13,21:01,5.216897,2.624883776,LAP1,40.759591,-80.892775
3,12,12/28/13,18:52,6.483871,2.7329159,LAP2,40.666304,-80.69382
1,4,12/15/13,20:30,1.246258,1.58921803,LAP1,41.237692,-80.129426
1,4,12/11/13,12:50,5.229067,2.141814186,LAP1,41.237692,-80.129426
1,8,12/1/13,13:23,5.331668,3.010610707,LAP2,41.122195,-80.597651
2,13,12/14/13,13:11,9.67041,3.739462081,LAP2,40.697587,-80.44851
1,9,12/3/13,1:24,7.175176,3.325717778,LAP2,40.605104,-80.061551
1,12,12/22/13,23:50,7.968266,2.683173974,LAP2,40.666304,-80.69382
3,14,12/14/13,1:53,3.495269,1.156042254,LAP2,41.141569,-80.833456
2,8,12/1/13,23:04,2.528874,2.001526411,LAP2,41.122195,-80.597651
2,3,12/27/13,4:40,0.761699,0.570276654,LAP1,40.82405,-80.70807
1,11,12/3/13,17:27,2.352979,1.325374618,LAP2,40.782878,-80.527821
2,10,12/5/13,15:19,2.733017,0.94318143,LAP2,40.940856,-80.902297
2,11,12/20/13,14:02,10.512037,2.565120473,LAP2,40.782878,-80.527821
1,4,12/5/13,11:24,4.683502,2.87607363,LAP1,41.237692,-80.129426
1,14,12/31/13,4:25,13.109891,4.151689413,LAP2,41.141569,-80.833456
2,8,12/27/13,1:48,8.788747,1.87168284,LAP2,41.122195,-80.597651
3,5,12/6/13,13:26,13.031939,3.088120572,LAP1,40.932256,-80.388139
3,13,12/2/13,9:28,9.282976,2.189213352,LAP2,40.697587,-80.44851
2,4,12/25/13,20:39,8.600654,1.885510609,LAP1,41.237692,-80.129426
1,11,12/28/13,6:17,1.101014,1.517793873,LAP2,40.782878,-80.527821
3,9,12/12/13,7:46,4.495934,2.818016123,LAP2,40.605104,-80.061551
3,1,12/6/13,11:54,1.95333,1.699335071,LAP1,40.759591,-80.892775
1,5,12/11/13,21:26,7.223376,2.946893182,LAP1,40.932256,-80.388139
2,4,12/22/13,11:54,8.614412,1.822944425,LAP1,41.237692,-80.129426
2,9,12/31/13,21:25,11.504247,4.025917208,LAP2,40.605104,-80.061551
2,9,12/1/13,8:39,0.413952,0.64958727,LAP2,40.605104,-80.061551
3,4,12/20/13,17:52,9.605932,2.910761,LAP1,41.237692,-80.129426
3,9,12/6/13,23:34,14.850607,4.502751057,LAP2,40.605104,-80.061551
1,10,12/13/13,7:14,4.671905,2.284682509,LAP2,40.940856,-80.902297
2,13,12/27/13,11:00,6.38444,1.685493062,LAP2,40.697587,-80.44851
1,11,12/8/13,21:09,6.395402,2.599161034,LAP2,40.782878,-80.527821
2,6,12/29/13,20:43,6.855937,2.413798088,LAP2,41.088805,-80.651918
1,8,12/20/13,2:18,0.811423,1.910580406,LAP2,41.122195,-80.597651
1,8,12/1/13,10:29,2.668566,1.351537125,LAP2,41.122195,-80.597651
1,9,12/30/13,9:44,3.640216,1.997629536,LAP2,40.605104,-80.061551
1,14,12/31/13,1:08,2.260631,0.966024676,LAP2,41.141569,-80.833456
1,2,12/31/13,19:33,6.552901,2.515845572,LAP1,40.476938,-80.381297
1,2,12/3/13,17:24,2.862993,1.466987677,LAP1,40.476938,-80.381297
2,3,12/11/13,1:40,8.838695,3.422493154,LAP1,40.82405,-80.70807
2,13,12/28/13,5:32,0.12333,1.219951459,LAP2,40.697587,-80.44851
1,1,12/30/13,13:13,11.148958,2.790806978,LAP1,40.759591,-80.892775
2,12,12/28/13,19:44,0.106596,0.07775373,LAP2,40.666304,-80.69382
1,13,12/20/13,16:22,5.16817,1.796697886,LAP2,40.697587,-80.44851
3,5,12/14/13,21:32,0.104988,0.363942657,LAP1,40.932256,-80.388139
3,8,12/26/13,7:54,1.037846,1.063641127,LAP2,41.122195,-80.597651
2,11,12/10/13,7:55,11.781682,2.753003038,LAP2,40.782878,-80.527821
2,7,12/29/13,9:26,0.294085,1.724304151,LAP2,41.197179,-80.218578
3,13,12/4/13,18:40,2.648898,1.363768352,LAP2,40.697587,-80.44851
3,11,12/25/13,16:18,7.011294,1.836742442,LAP2,40.782878,-80.527821
1,12,12/30/13,12:22,4.675905,1.132717797,LAP2,40.666304,-80.69382
1,14,12/15/13,11:22,7.726599,2.082672226,LAP2,41.141569,-80.833456
2,9,12/17/13,21:36,5.737493,1.767676527,LAP2,40.605104,-80.061551
3,14,12/6/13,13:31,2.059714,1.512805387,LAP2,41.141569,-80.833456
3,11,12/12/13,20:16,6.688175,1.785358969,LAP2,40.782878,-80.527821
1,13,12/4/13,16:40,3.137412,1.187379152,LAP2,40.697587,-80.44851
2,4,12/13/13,23:46,9.326451,3.672682738,LAP1,41.237692,-80.129426
1,3,12/26/13,17:25,6.577671,2.555642512,LAP1,40.82405,-80.70807
3,10,12/3/13,11:09,1.965362,1.241616899,LAP2,40.940856,-80.902297
1,4,12/12/13,23:09,0.596545,0.949825631,LAP1,41.237692,-80.129426
2,10,12/1/13,8:16,6.088898,2.094696546,LAP2,40.940856,-80.902297
2,14,12/18/13,15:21,1.603036,1.391189764,LAP2,41.141569,-80.833456
1,6,12/6/13,6:21,4.931562,2.348279199,LAP2,41.088805,-80.651918
3,2,12/15/13,11:40,0.106016,0.440836683,LAP1,40.476938,-80.381297
1,5,12/20/13,12:18,9.116404,3.543546387,LAP1,40.932256,-80.388139
1,3,12/21/13,4:58,2.478689,1.50723534,LAP1,40.82405,-80.70807
2,1,12/11/13,22:06,5.533584,1.283784046,LAP1,40.759591,-80.892775
1,9,12/10/13,20:40,5.770777,2.282954727,LAP2,40.605104,-80.061551
1,8,12/10/13,18:43,1.646488,0.688689957,LAP2,41.122195,-80.597651
1,14,12/15/13,16:27,7.458759,3.319040001,LAP2,41.141569,-80.833456
2,8,12/31/13,11:24,7.364296,1.610367217,LAP2,41.122195,-80.597651
1,6,12/14/13,3:32,10.925209,4.022396699,LAP2,41.088805,-80.651918
3,4,12/4/13,11:59,4.382457,2.024156788,LAP1,41.237692,-80.129426
2,3,12/31/13,9:28,8.996742,3.3556272,LAP1,40.82405,-80.70807
1,7,12/13/13,11:42,6.187636,1.44550497,LAP2,41.197179,-80.218578
2,6,12/2/13,2:50,12.08851,3.776565856,LAP2,41.088805,-80.651918
2,1,12/15/13,19:42,1.181668,0.386244836,LAP1,40.759591,-80.892775
1,2,12/18/13,9:19,2.720041,1.37836352,LAP1,40.476938,-80.381297
2,12,12/23/13,17:36,1.485243,1.232594296,LAP2,40.666304,-80.69382
2,11,12/10/13,23:47,0.030307,0.294269341,LAP2,40.782878,-80.527821
2,6,12/20/13,5:27,1.344586,1.976998016,LAP2,41.088805,-80.651918
3,14,12/8/13,20:40,4.575463,1.000392757,LAP2,41.141569,-80.833456
1,11,12/19/13,14:30,8.449588,3.566255659,LAP2,40.782878,-80.527821
1,4,12/16/13,12:52,10.940805,3.292491638,LAP1,41.237692,-80.129426
1,10,12/16/13,2:44,0.30164,1.198758048,LAP2,40.940856,-80.902297
2,7,12/11/13,21:34,7.025706,2.489802605,LAP2,41.197179,-80.218578
2,11,12/2/13,1:46,6.103746,3.041254449,LAP2,40.782878,-80.527821
2,14,12/19/13,7:04,1.880297,2.217102724,LAP2,41.141569,-80.833456
1,4,12/1/13,7:58,7.791183,2.448162467,LAP1,41.237692,-80.129426
3,2,12/29/13,19:11,8.559061,3.186434816,LAP1,40.476938,-80.381297
2,11,12/10/13,6:49,3.168144,2.030019161,LAP2,40.782878,-80.527821
3,10,12/31/13,7:12,0.503945,1.622659285,LAP2,40.940856,-80.902297
1,9,12/25/13,13:35,9.385382,2.586444716,LAP2,40.605104,-80.061551
2,10,12/24/13,1:25,8.451861,2.021092861,LAP2,40.940856,-80.902297
3,3,12/5/13,11:53,0.993341,0.684202854,LAP1,40.82405,-80.70807
2,10,12/22/13,2:15,11.789042,3.520288018,LAP2,40.940856,-80.902297
2,6,12/31/13,5:40,3.071721,0.689295293,LAP2,41.088805,-80.651918
2,2,12/14/13,11:20,5.160287,1.432949166,LAP1,40.476938,-80.381297
1,9,12/4/13,23:10,9.323927,2.89168821,LAP2,40.605104,-80.061551
2,10,12/4/13,5:57,11.291763,3.663873979,LAP2,40.940856,-80.902297
3,2,12/21/13,11:05,5.700187,1.379331044,LAP1,40.476938,-80.381297
1,10,12/3/13,18:35,4.037786,2.501096847,LAP2,40.940856,-80.902297
3,5,12/4/13,8:09,3.052204,2.028920522,LAP1,40.932256,-80.388139
1,7,12/9/13,15:27,3.102801,0.901882836,LAP2,41.197179,-80.218578
1,3,12/20/13,14:16,7.828072,2.597381657,LAP1,40.82405,-80.70807
1,1,12/12/13,4:22,8.547663,3.041956034,LAP1,40.759591,-80.892775
2,4,12/4/13,11:37,2.195597,1.202163283,LAP1,41.237692,-80.129426
3,11,12/7/13,3:43,12.575567,4.113436426,LAP2,40.782878,-80.527821
2,2,12/3/13,11:25,1.411903,0.372194413,LAP1,40.476938,-80.381297
1,8,12/17/13,12:44,5.677376,1.200666514,LAP2,41.122195,-80.597651
2,9,12/13/13,22:55,0.438906,0.333488566,LAP2,40.605104,-80.061551
1,2,12/18/13,8:20,1.403219,1.445558966,LAP1,40.476938,-80.381297
1,7,12/10/13,21:32,5.504266,1.650129012,LAP2,41.197179,-80.218578
3,13,12/8/13,21:53,1.639715,1.67310836,LAP2,40.697587,-80.44851
2,2,12/24/13,7:23,9.561502,3.847640284,LAP1,40.476938,-80.381297
2,8,12/18/13,18:42,4.314421,1.782174314,LAP2,41.122195,-80.597651
3,14,12/28/13,8:13,13.028782,4.319123799,LAP2,41.141569,-80.833456
